dcterms:identifier,dcterms:isPartOf,dcterms:title,description_he,description_de,description_en,ric-o:hasOrHadLanguage,ric-o:hasDocumentaryFormType,ric-o:hasProductionTechniqueType,ric-o:hasRecordState,ric-o:hasOrHadMainSubject,ric-o:hasCreationDate,ric-o:hasPublicationDate,arkivo:creationPlace,bibo:numPages
IL-MTFN-001-G-F-0341-015-R0003,IL-MTFN-001-G-F-0341-015,"Photograph, Report by Ministry of Development, 1937","21. צילום, דוח מאת משרד הפיתוח, ירושלים, 1937 על מאגרי מים בפלשתינה, הכותרת:; Notes on the run;offs from Catchments in Palestine. אנגלית הדפסה 13 עמודים.","21. Fotografie, Bericht des Entwicklungsministeriums, Jerusalem, 1937 über Wasserreservoirs in Palästina, der Titel:; Notes on the run;offs from Catchments in Palestine. Englisch Maschinenschrift 13 Seiten.","21. Photograph, report by the Ministry of Development, Jerusalem, 1937 on water reservoirs in Palestine, the title:; Notes on the run;offs from Catchments in Palestine. English typewritten 13 pages.",English,דוח|Report,typewriting,copy,,1937,,,13
IL-MTFN-001-G-F-0341-015-R0021,IL-MTFN-001-G-F-0341-015,The Sea Powers in Levant History,"The see powers that dominated the Levant in the cours of history 6 עמודים הדפסה, אנגלית.","Die Seemächte, die im Laufe der Geschichte den Levante beherrschten 6 Seiten, maschinenschriftlich, Englisch.","The sea powers that dominated the Levant in the course of history 6 pages, typewritten, English.",English,Report,typewriting,original,,,,,6
IL-MTFN-001-G-F-0341-015-R0022,IL-MTFN-001-G-F-0341-015,"Development Department Report, Jerusalem, 1937","Notes on the run;ofrs from catchment in Palestine הדוח נכתב במחלקת הפיתוח של ירושלימ- Department of development Jerusalem נכתב ב-1937 13 עמודים, אנגלית הדפסה.","Notizen über den Lauf;ofrs aus dem Einzugsgebiet in Palästina Der Bericht wurde in der Entwicklungsabteilung von Jerusalem geschrieben - Department of Development Jerusalem geschrieben im Jahr 1937 13 Seiten, Englisch, Maschinenschrift.","Notes on the run;ofrs from catchment in Palestine The report was written in the Department of Development of Jerusalem - Department of Development Jerusalem written in 1937 13 pages, English, typewritten.",English,דוח|Report,typewriting,original,,1937,,,13
IL-MTFN-001-G-F-0341-017-R0003,IL-MTFN-001-G-F-0341-017,"Reports of the German Weather Service, No. 21, 1956","3. Berichte des Deutschen Wetterdienstes, Nr. 21, 1956","3. Berichte des Deutschen Wetterdienstes, Nr. 21, 1956","3. Reports of the German Weather Service, No. 21, 1956",German,דוח|Report,print,original,,1956,1956,,
IL-MTFN-001-G-F-0341-017-R0004,IL-MTFN-001-G-F-0341-017,"Reports of the German Weather Service, No. 5, 1958","4. Berichte des Deutschen Wetterdienstes, Nr. 5, 1958","4. Berichte des Deutschen Wetterdienstes, Nr. 5, 1958","4. Reports of the German Weather Service, No. 5, 1958",German|גרמנית,דוח|Report,print,original,,1958,1958,,
IL-MTFN-001-G-F-0353-037-R0004,IL-MTFN-001-G-F-0353-037,Opinion on the Transfer of Herzl's Remains,"Gutachten zur Herzl;Überführung; חוות דעת להעברת עצמות הרצל, נכתבה ע""י אדולף בהם Adolf Böhm, גרמנית, 1936. במסמך, בין היתר מצוטטים בנושא ראשי הישוב, שהם למען קבורת הרצל על הכרמל.","Gutachten zur Überführung von Herzls Gebeinen, geschrieben von Adolf Böhm, Deutsch, 1936. Im Dokument werden unter anderem die Führer der Siedlung zitiert, die für die Beerdigung Herzls auf dem Karmel sind.","Opinion on the transfer of Herzl's remains, written by Adolf Böhm, German, 1936. The document quotes, among others, the leaders of the settlement who are in favor of Herzl's burial on Mount Carmel.",German,Report,typewriting,original,Adolf Böhm,1936,,,
IL-MTFN-001-G-F-0390-004-R0002,IL-MTFN-001-G-F-0390-004,Report on Rudi Lehmann's Lessons,"בקטלוג 11R11 : דוח על השיעורים של רודי להמן, כתבה ישראלה סלע Israela Sella. גרמנית ללא תאריך.","In Katalog 11R11: Bericht über die Lektionen von Rudi Lehmann, geschrieben von Israela Sella. Deutsch ohne Datum.","In catalog 11R11: Report on the lessons of Rudi Lehmann, written by Israela Sella. German without date.",German,דוח|Report,,original,,,,,
IL-MTFN-001-G-F-0390-008-R0003,IL-MTFN-001-G-F-0390-008,Incomplete Report by Mordechai,דוח (לא שלם) מאת מרדכי על התנסות ביצירה בהדרכתם של מורים איטלקים. עברית כתב יד ללא תאריך.,Unvollständiger Bericht von Mordechai über eine Erfahrung in der Schöpfung unter Anleitung italienischer Lehrer. Hebräisch handschriftlich ohne Datum.,Incomplete report by Mordechai on an experience in creation under the guidance of Italian teachers. Hebrew handwritten without date.,Hebrew,דוח|Report,handwriting,draft,מרדכי,,,,
IL-MTFN-001-G-F-0390-017-R0010,IL-MTFN-001-G-F-0390-017,Report on Sand Quality in Palestine by Dr. Stefan Loewengart,"דוח של ד""ר סטפן לוונגרט Dr. Stefan Loewengart על איכות החול בפלשתינה למטרות תעשייתיות, גרמנית כתב יד 12 דפים.","Bericht von Dr. Stefan Loewengart über die Qualität des Sandes in Palästina für industrielle Zwecke, in deutscher Handschrift, 12 Seiten.","Report by Dr. Stefan Loewengart on the quality of sand in Palestine for industrial purposes, in German handwriting, 12 pages.",German,דוח|Report,handwriting,original,Dr. Stefan Loewengart,,,,12
IL-MTFN-001-G-F-0390-017-R0011,IL-MTFN-001-G-F-0390-017,Report by Dr. Stefan Levingert on Clay Deposits Visit,"העתק, דוח של ד""ר סטפן לוונגרט על ביקור משותף עם הדויג גרוסמן במקומות בהם יש משקעי חרס. חיפה, גרמנית הדפסה, נובמבר 1933.","Kopie, Bericht von Dr. Stefan Levingert über einen gemeinsamen Besuch mit Hedwig Grossman an Orten mit Tonsedimenten. Haifa, Deutsch Maschinenschrift, November 1933.","Copy, report by Dr. Stefan Levingert on a joint visit with Hedwig Grossman to places with clay deposits. Haifa, German typewritten, November 1933.",German,דוח|Report,typewriting,copy,Dr. Stefan Levingert,1933-11,,,
IL-MTFN-001-G-F-0390-017-R0012,IL-MTFN-001-G-F-0390-017,Copy of Report on Sand and Material in Palestine,"העתק, דו""ח על חול וחמר בפלשתינה, נכתב ע""י הועד האמריקאי לכלכלה בפלשתינה. אנגלית הדפסה, ללא תאריך.","Kopie, Bericht über Sand und Material in Palästina, geschrieben vom amerikanischen Komitee für Wirtschaft in Palästina. Englisch, maschinengeschrieben, ohne Datum.","Copy, report on sand and material in Palestine, written by the American Committee for Economics in Palestine. English, typewritten, no date.",English,דוח|Report,typewriting,copy,,,,,
IL-MTFN-001-G-F-0390-017-R0013,IL-MTFN-001-G-F-0390-017,Copy of Test Results by Dr. H. Heimann and Dr. M. Berl,"העתק, תוצאות הבדיקה של חמר, שעשו ד""ר ה. היימן Dr. H. Heimann וד""ר מ. ברל Dr. M. Berl מהמעבדה הכימית לתעשיה, סחר וחקלאות. קורדניה, גרמנית הדפסה, דצמבר 1933.","Kopie, Testergebnisse von Hamar, durchgeführt von Dr. H. Heimann und Dr. M. Berl vom chemischen Labor für Industrie, Handel und Landwirtschaft. Cordonia, Deutsch maschinenschriftlich, Dezember 1933.","Copy, test results of Hamar, conducted by Dr. H. Heimann and Dr. M. Berl from the chemical laboratory for industry, trade, and agriculture. Cordonia, German typewritten, December 1933.",German,Report,typewriting,copy,,1933-12,,,
IL-MTFN-001-G-F-0390-029-R0001,IL-MTFN-001-G-F-0390-029,Kishon Valley Development Project Plan by Willy Grossman,"תכנית מפורטת לפרויקט פיתוח שפלת הקישון עם עלויות ותחזיות לפתוח תעשיות במקום, שכתב וילי גרוסמן ב-1923. גרמנית הדפסה סה""כ 29 עמודים. בגב עמוד 25 רשום בעברית ""תכנית פתוח קורדני 1923 וילי גרוסמן"". העמודים באיכות גרוע, מצורפת סריקה של כל העמודים.","Detaillierter Plan für das Kishon-Tal-Entwicklungsprojekt mit Kosten und Prognosen zur Entwicklung von Industrien vor Ort, geschrieben von Willy Grossman im Jahr 1923. Deutsch, Maschinenschrift, insgesamt 29 Seiten. Auf der Rückseite von Seite 25 steht auf Hebräisch ""Entwicklungsplan Kordani 1923 Willy Grossman"". Die Seiten sind von schlechter Qualität, ein Scan aller Seiten ist beigefügt.","Detailed plan for the Kishon Valley development project with costs and forecasts for developing industries on site, written by Willy Grossman in 1923. German, typewritten, total of 29 pages. On the back of page 25 it is written in Hebrew ""Kordani development plan 1923 Willy Grossman"". The pages are of poor quality, a scan of all pages is attached.",German|Hebrew,דוח|Report,typewriting,original,Willy Grossman,1923,,,29
IL-MTFN-001-G-F-0390-029-R0009,IL-MTFN-001-G-F-0390-029,"Results of Pottery Tests from Palestine, 1923","תוצאות שתי בדיקות של חרס מפלשתינה, שנעשו ע""י המהנדס וילי כהן, ברלין, על פי בקשתם של פרופ' ד""ר ה. זגר & א. קרמר מהמעבדה הכימית לחרס תעשייתי. גרמנית הדפסה, 8 עמודים, 1923.","Ergebnisse von zwei Untersuchungen von Keramik aus Palästina, durchgeführt von Ingenieur Willy Cohen, Berlin, auf Anfrage von Prof. Dr. H. Zager & A. Kramer vom chemischen Labor für industrielle Keramik. Deutsch, Maschinenschrift, 8 Seiten, 1923.","Results of two tests of pottery from Palestine, conducted by engineer Willy Cohen, Berlin, at the request of Prof. Dr. H. Zager & A. Kramer from the chemical laboratory for industrial ceramics. German, typewritten, 8 pages, 1923.",German,Report,typewriting,original,,1923,,,8
IL-MTFN-001-G-F-0402-002-R0002,IL-MTFN-001-G-F-0402-002,Partial Bibliography of German Titles from 1933,"ביבליוגרפיה חלקית של הכותרים שיצאו לאור בשפה הגרמנית משנת 1933 ואילך. גרמנית, 24 עמודים. כנ""ל בשפה האנגלית.","Teilbibliographie der Titel, die ab 1933 in deutscher Sprache veröffentlicht wurden. Deutsch, 24 Seiten. Gleiches in englischer Sprache.","Partial bibliography of titles published in German from 1933 onwards. German, 24 pages. Same in English.",German|English,רשימה|List,print,original,,,,,24
IL-MTFN-001-G-F-0416-001-R0002,IL-MTFN-001-G-F-0416-001,Copy of a report on the Bund's assistance to persecuted individuals,"העתק, דוח שנכתב ונשלח ""לחברים יקרים"" על העזרה הצנועה שנתן הבונד (תאגיד חברתי שחבריו גרמנים) לנרדפים ברייך השלישי ובמיוחד ליהודים. תוכן הדוח מאד ""אבסטרקטי"" ללא נקיטה בשמות אנשים, שמות מקומות, תאריכים. לא ידוע מי כתבו. על העמוד הראשון כתוב בגרמנית: באמצעות רץ אל אניטה (אניטה הרצפלד, אמו של המפקיד, יצחק רגב). מר יצחק רגב מספר שלאמו, אניטה, היתה אחות, ליזה יעקב, אשר היתה פעילה, יחד עם אחרים בבונד. בעזרת החברים מהבונד היא ירדה למחתרת בתקופה הנאצית ועברה את התקופה בגרמניה (ראה דוא""ל מצורף). גרמנית הדפסה, 11 עמודים קטנים, ללא תאריך.","Kopie, Bericht, der an ""liebe Freunde"" über die bescheidene Hilfe gesendet wurde, die der Bund (eine soziale Körperschaft, deren Mitglieder Deutsche sind) den Verfolgten im Dritten Reich und insbesondere den Juden geleistet hat. Der Inhalt des Berichts ist sehr ""abstrakt"", ohne Namen von Personen, Ortsnamen, Daten. Es ist nicht bekannt, wer ihn geschrieben hat. Auf der ersten Seite steht auf Deutsch: Durch Boten an Anita (Anita Herzfeld, die Mutter des Einlegers, Yitzhak Regev). Herr Yitzhak Regev erzählt, dass seine Mutter Anita eine Schwester hatte, Liza Jacob, die zusammen mit anderen im Bund aktiv war. Mit Hilfe der Freunde vom Bund ging sie während der Nazi-Zeit in den Untergrund und überlebte die Zeit in Deutschland (siehe beigefügte E-Mail). Deutsch, Maschinenschrift, 11 kleine Seiten, ohne Datum.","Copy, report written and sent to ""dear friends"" about the modest help given by the Bund (a social corporation whose members are Germans) to the persecuted in the Third Reich and especially to the Jews. The content of the report is very ""abstract"" without mentioning names of people, places, dates. It is not known who wrote it. On the first page it is written in German: Via messenger to Anita (Anita Herzfeld, the depositor's mother, Yitzhak Regev). Mr. Yitzhak Regev says that his mother, Anita, had a sister, Liza Jacob, who was active, together with others in the Bund. With the help of friends from the Bund, she went underground during the Nazi period and survived the time in Germany (see attached email). German typewritten, 11 small pages, no date.",German,דוח|Report,typewriting,copy,,,,,11
IL-MTFN-001-G-F-0423-003-R0017,IL-MTFN-001-G-F-0423-003,"Annual Report of 'Ichud' National-Religious Association, 1935","חוברת: דין וחשבון שנתי של 'אחוד' אגודה לאומית;דתית תל אביב תרצ""ה, 1935. בחוברת מאמר של ד""ר קלמוס עם הכותרת: Die Arbeit der Chewra Kadischa des Ichud תרגום: עבודת חברה קדישא של ה'אחוד'.",Broschüre: Jahresbericht der 'Ichud' National-Religiösen Vereinigung; Tel Aviv 1935. In der Broschüre ein Artikel von Dr. Kalmos mit dem Titel: Die Arbeit der Chewra Kadischa des Ichud Übersetzung: Die Arbeit der Beerdigungsgesellschaft des 'Ichud'.,"Booklet: Annual report of 'Ichud' National-Religious Association; Tel Aviv 1935. In the booklet, an article by Dr. Kalmos with the title: Die Arbeit der Chewra Kadischa des Ichud Translation: The work of the burial society of the 'Ichud'.",Hebrew|German,חוברת|Booklet,print,original,אחוד,1935,1935,,
IL-MTFN-001-G-F-0444-003-R0003,IL-MTFN-001-G-F-0444-003,Material on Jews in Worms,"Material zu dem Thema Juden in Worms תרגום: חומר לנושא יהודים בוורמס. סקירה היסטורית קצרה. גרמנית הדפסה, 1 עמוד, 4.5.1977.","Material zum Thema Juden in Worms. Kurze historische Übersicht. Deutsch, Maschinenschrift, 1 Seite, 4.5.1977.","Material on the subject of Jews in Worms. A short historical overview. German, typewritten, 1 page, 4.5.1977.",German,מסמך מתורגם|Translated Document,typewriting,original,,1977-05-04,,,1
IL-MTFN-001-G-F-0459-011-R0003,IL-MTFN-001-G-F-0459-011,Bericht über das Seminar und die Führertagung des Habonim vom Mai 1934,"מאי 1934, מאמר/דוח ארוך ומפורט שכתב ז'ורז' לעיתון היהודי;גרמני Jüdischen Rundfunk עם הכותרת:; Bericht über das Seminar und die Führertagung des Habonim vom Mai 1934 תרגום: דוח על הסמינר וכנס מנהיגי הבונים. גרמנית הדפסה 4 עמודים.","Mai 1934, ein langer und detaillierter Artikel/Bericht, den Georges für die jüdische Zeitung Jüdischen Rundfunk mit dem Titel geschrieben hat: Bericht über das Seminar und die Führertagung des Habonim vom Mai 1934","May 1934, a long and detailed article/report written by Georges for the Jewish newspaper Jüdischen Rundfunk with the title: Report on the Seminar and the Habonim Leaders' Conference of May 1934",German|גרמנית,מאמר|Article|דוח|Report,typewriting,original,,1934-05,,,4
IL-MTFN-001-G-F-0478-011-R0003,IL-MTFN-001-G-F-0478-011,Investigation Protocol on Financial Transfers to Ja'ane Factory,"פרוטוקול מתחקיר, שנעשה בשנות ה;40 וה;50 למאה ה;20, על עברה לכעורה נגד ד""ר אוטו מאייר, יוליוס בן בנימין שטראוס וארנו בן יעקב פלדהיים, שהואשמו בהעברת סכומי כסף גדולים מגרמניה לארץ למימון שותפות בבית החרושת לאיטריות ""יענה"", בחיפה. עברית הדפסה, סה""כ 6 עמודים.","Protokoll aus einer Untersuchung, die in den 40er und 50er Jahren des 20. Jahrhunderts durchgeführt wurde, über angebliche Vergehen von Dr. Otto Meyer, Julius Ben Benjamin Strauss und Arno Ben Jakob Feldheim, die beschuldigt wurden, große Geldsummen von Deutschland nach Israel zur Finanzierung einer Partnerschaft in der Nudel-Fabrik ""Ja'ane"" in Haifa transferiert zu haben. Hebräisch, Maschinenschrift, insgesamt 6 Seiten.","Protocol from an investigation conducted in the 1940s and 1950s about alleged misconduct against Dr. Otto Meyer, Julius Ben Benjamin Strauss, and Arno Ben Jacob Feldheim, who were accused of transferring large sums of money from Germany to Israel to finance a partnership in the ""Ja'ane"" noodle factory in Haifa. Hebrew, typewritten, total of 6 pages.",Hebrew,Report,typewriting,original,,,,,6
IL-MTFN-001-G-F-0478-014-R0006,IL-MTFN-001-G-F-0478-014,The Pinaly Brothers Reports,"Die Brüder Pinaly שישה עמודים עם תיאורים ודיווחים על ההתרחשויות סביב האחים פינלי, בין השנים 1942;1953. האחים הוסתרו בשואה במנזר צרפתי. הוריהם של התאומים ניספו בשואה. משפחתם המורחבת, התקשתה להוציאם מהמנזר ולהחזירם ליהדות. ללא תאריך, גרמנית הדפסה.","Die Brüder Pinaly sechs Seiten mit Beschreibungen und Berichten über die Ereignisse rund um die Brüder Pinaly, in den Jahren 1942;1953. Die Brüder wurden im Holocaust in einem französischen Kloster versteckt. Die Eltern der Zwillinge kamen im Holocaust um. Ihre erweiterte Familie hatte Schwierigkeiten, sie aus dem Kloster zu holen und sie zum Judentum zurückzubringen. Ohne Datum, Deutsch, Schreibmaschine.","The Pinaly Brothers six pages with descriptions and reports on the events surrounding the Pinaly brothers, between the years 1942;1953. The brothers were hidden during the Holocaust in a French monastery. The twins' parents perished in the Holocaust. Their extended family struggled to get them out of the monastery and return them to Judaism. No date, German, typewritten.",German,Report,typewriting,original,,,,,6
